"","wave","gor","sex","age_30","notwhite","urban","imd3","domain","SampSize","Direct_01","SD_01_adj","var_01_adj","w_01_inv","Direct_num","SD_num_adj","var_num_adj","w_num_inv"
"162",2012,10,0,0,1,0,3,"10_0_0_1_0_3",1,1,0.99947049143237,0.998941263244064,1.00105985886748,3,2.99841147429711,8.99047136919658,0.111228873207497
"163",2013,10,0,0,1,0,3,"10_0_0_1_0_3",0,NA,NA,NA,NA,NA,NA,NA,NA
"164",2014,10,0,0,1,0,3,"10_0_0_1_0_3",0,NA,NA,NA,NA,NA,NA,NA,NA
"165",2015,10,0,0,1,0,3,"10_0_0_1_0_3",0,NA,NA,NA,NA,NA,NA,NA,NA
"166",2016,10,0,0,1,0,3,"10_0_0_1_0_3",0,NA,NA,NA,NA,NA,NA,NA,NA
"167",2017,10,0,0,1,0,3,"10_0_0_1_0_3",0,NA,NA,NA,NA,NA,NA,NA,NA
"168",2018,10,0,0,1,0,3,"10_0_0_1_0_3",0,NA,NA,NA,NA,NA,NA,NA,NA
"169",2019,10,0,0,1,0,3,"10_0_0_1_0_3",0,NA,NA,NA,NA,NA,NA,NA,NA
"170",2022,10,0,0,1,0,3,"10_0_0_1_0_3",1,0,0.998593431675516,0.997188841785484,1.00281908310314,2,1.99953586138673,3.99814366097158,0.250116075057941
"171",2023,10,0,0,1,0,3,"10_0_0_1_0_3",1,1,0.999551962629397,0.99910412599628,1.00089667731362,3,2.99865588788819,8.99193713396652,0.111210741923735
"172",2003,10,0,0,1,1,1,"10_0_0_1_1_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"173",2004,10,0,0,1,1,1,"10_0_0_1_1_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"174",2005,10,0,0,1,1,1,"10_0_0_1_1_1",3,0.594093928169188,0.429704054179056,0.184645574177918,5.41578104133943,2.59409392816919,1.52316002084687,2.32001644910623,0.431031426688911
"175",2006,10,0,0,1,1,1,"10_0_0_1_1_1",6,0.723736618527416,0.425719802753054,0.1812373504561,5.51762645769988,2.53931234446802,1.31824711228193,1.73777544903965,0.57544834147164
"176",2007,10,0,0,1,1,1,"10_0_0_1_1_1",1,0,0.998593431675516,0.997188841785484,1.00281908310314,2,1.99854581893121,3.99418539036742,0.250363942147415
"177",2008,10,0,0,1,1,1,"10_0_0_1_1_1",2,0.687260949847633,0.68674311422411,0.471616104934229,2.1203686420748,2.68726094984763,2.15278254988643,4.63447270709551,0.21577427750712
"178",2009,10,0,0,1,1,1,"10_0_0_1_1_1",5,0.737570435651154,0.489319264950354,0.239433343051555,4.17652774360955,2.90151391541562,1.57491622627846,2.4803611197952,0.403167100152969
"179",2010,10,0,0,1,1,1,"10_0_0_1_1_1",6,0.187972717299277,0.187895459635227,0.0353047037515332,28.3248375921175,2.02911421834661,1.04826087464285,1.09885086130698,0.910041603653648
"180",2011,10,0,0,1,1,1,"10_0_0_1_1_1",5,0.912564312846684,0.478028429420269,0.228511179334009,4.37615351211472,2.91256431284668,1.44469127674823,2.08713288511244,0.479126176935364
"181",2012,10,0,0,1,1,1,"10_0_0_1_1_1",1,1,0.998435002840296,0.996872454896701,1.00313735732985,3,2.99530500852089,8.97185209407031,0.111459706369984
"182",2013,10,0,0,1,1,1,"10_0_0_1_1_1",4,0.464091621158333,0.360212095530606,0.12975275376655,7.70696552459448,2.46409162115833,1.36036624434511,1.85059631875361,0.540366361840332
"183",2014,10,0,0,1,1,1,"10_0_0_1_1_1",1,1,0.999607181090178,0.999214516487051,1.00078610098231,3,2.99882154327053,8.99293064838346,0.111198455664701
"184",2015,10,0,0,1,1,1,"10_0_0_1_1_1",5,0.645997647398379,0.461399336562843,0.212889347780631,4.69727588733296,2.64599764739838,1.52066766317438,2.31243014182422,0.432445496152859
"185",2016,10,0,0,1,1,1,"10_0_0_1_1_1",7,0.371153577544288,0.234989021199305,0.0552198400842075,18.1094331036644,2.5045667966871,1.13963972349278,1.2987786993627,0.769954111882719
"186",2017,10,0,0,1,1,1,"10_0_0_1_1_1",3,0,0.19847024492941,0.0393904381223401,25.3868717299911,1.75286096788835,1.15699211281491,1.33863074911592,0.747031995686963
"187",2018,10,0,0,1,1,1,"10_0_0_1_1_1",2,0,0.24920318360183,0.0621022267172876,16.1024821952419,1,0.825153620077544,0.680878496727076,1.46869082340963
"188",2019,10,0,0,1,1,1,"10_0_0_1_1_1",3,1,0.614337148777464,0.377410132368024,2.64963739506832,3.49875009379132,2.26649023988634,5.13697800750002,0.194666980964293
"189",2022,10,0,0,1,1,1,"10_0_0_1_1_1",3,0.287822312918064,0.28768874203486,0.0827648122936005,12.0824293837892,2.28179939002656,1.45260620464714,2.11006478577938,0.473919098000887
"190",2023,10,0,0,1,1,1,"10_0_0_1_1_1",3,0.289718749286413,0.289551006717148,0.0838397854909141,11.927511433201,2.28971874928641,1.54697954374388,2.39314570876204,0.417860056050367
"191",2003,10,0,0,1,1,2,"10_0_0_1_1_2",0,NA,NA,NA,NA,NA,NA,NA,NA
"192",2004,10,0,0,1,1,2,"10_0_0_1_1_2",0,NA,NA,NA,NA,NA,NA,NA,NA
"193",2005,10,0,0,1,1,2,"10_0_0_1_1_2",0,NA,NA,NA,NA,NA,NA,NA,NA
"194",2006,10,0,0,1,1,2,"10_0_0_1_1_2",3,0.824358548786429,0.684918389591524,0.469113200400647,2.13168164772586,2.82435854878643,2.08451532886995,4.34520415629379,0.230138783824819
"195",2007,10,0,0,1,1,2,"10_0_0_1_1_2",3,0.736913011511855,0.529888456626812,0.280781776466345,3.56148469671023,2.47382602302371,1.61126352817248,2.59617015721881,0.385182765166388
"196",2008,10,0,0,1,1,2,"10_0_0_1_1_2",3,0.900339833312,0.650040282470684,0.422552368834567,2.36657056912988,2.900339833312,1.96023914140924,3.84253749151283,0.260244695649357
"197",2009,10,0,0,1,1,2,"10_0_0_1_1_2",0,NA,NA,NA,NA,NA,NA,NA,NA
"198",2010,10,0,0,1,1,2,"10_0_0_1_1_2",3,0.386046685044253,0.385888314175401,0.148909791017133,6.71547514216137,2.38604668504425,1.48582734783884,2.20768290758581,0.452963601142132
"199",2011,10,0,0,1,1,2,"10_0_0_1_1_2",5,1,0.602550921487752,0.363067612985739,2.75430791465082,3,1.80765276446326,3.26760851687165,0.30603421273898
"200",2012,10,0,0,1,1,2,"10_0_0_1_1_2",2,1,0.713255480067878,0.508733379846859,1.96566618117534,3.43179478782944,2.42528413818918,5.88200315095203,0.170010109538643
"201",2013,10,0,0,1,1,2,"10_0_0_1_1_2",1,1,0.999425479284947,0.998851288643946,1.00115003241134,3,2.99827643785484,8.98966159779552,0.111238892490149
"202",2014,10,0,0,1,1,2,"10_0_0_1_1_2",1,1,0.999762297723382,0.999524651949136,1.00047557411409,4,3.99904919089353,15.9923944311862,0.0625297233821308
"203",2015,10,0,0,1,1,2,"10_0_0_1_1_2",0,NA,NA,NA,NA,NA,NA,NA,NA
"204",2016,10,0,0,1,1,2,"10_0_0_1_1_2",1,1,0.999400089873934,0.998800539640027,1.00120090079287,3,2.9982002696218,8.98920485676024,0.111244544532541
"205",2017,10,0,0,1,1,2,"10_0_0_1_1_2",2,1,0.719883216182656,0.518231844941485,1.9296382685879,3.59659562911263,2.67465455573647,7.15377699252184,0.139786297650227
"206",2018,10,0,0,1,1,2,"10_0_0_1_1_2",2,1,0.710001901814911,0.504102700580791,1.9837227589693,3,2.13000570544473,4.53692430522712,0.220413639885477
"207",2019,10,0,0,1,1,2,"10_0_0_1_1_2",2,0.470171611806521,0.469855016264166,0.2207637363086,4.52972945974299,2.47017161180652,1.76306682569752,3.10840463187514,0.321708438388457
"208",2022,10,0,0,1,1,2,"10_0_0_1_1_2",4,0.515178307483153,0.358085742745872,0.128225399157863,7.79876691020369,2.83994110152678,1.68288635800337,2.83210649395384,0.353094066955061
"209",2023,10,0,0,1,1,2,"10_0_0_1_1_2",1,0,0.998593431675516,0.997188841785484,1.00281908310314,2,1.99915916373314,3.9966373619382,0.250210341704618
"210",2003,10,0,0,1,1,3,"10_0_0_1_1_3",0,NA,NA,NA,NA,NA,NA,NA,NA
"211",2004,10,0,0,1,1,3,"10_0_0_1_1_3",0,NA,NA,NA,NA,NA,NA,NA,NA
"212",2005,10,0,0,1,1,3,"10_0_0_1_1_3",3,0.223808890993522,0.223695284066402,0.0500395801135483,19.9841804773507,2.22380889099352,1.34717487002389,1.81488013042388,0.551000577523784
"213",2006,10,0,0,1,1,3,"10_0_0_1_1_3",0,NA,NA,NA,NA,NA,NA,NA,NA
"214",2007,10,0,0,1,1,3,"10_0_0_1_1_3",3,0.51002629948213,0.509844411348747,0.25994132378355,3.84702203345201,2.84291097254406,2.14041500926522,4.58137641188783,0.218275013903067
"215",2008,10,0,0,1,1,3,"10_0_0_1_1_3",3,0.921952735148335,0.744731725236624,0.554625342573918,1.80301894493168,2.92195273514834,2.2396227142327,5.01590990210705,0.199365622492527
"216",2009,10,0,0,1,1,3,"10_0_0_1_1_3",3,1,0.577406700879068,0.333398498220049,2.99941363065163,3.68167434765295,2.15073674878069,4.62566856255574,0.216184965800379
"217",2010,10,0,0,1,1,3,"10_0_0_1_1_3",1,1,0.999730240436739,0.999460553643699,1.00053973751574,3,2.99919072131022,8.99514498279329,0.111171081946193
"218",2011,10,0,0,1,1,3,"10_0_0_1_1_3",5,0.243926330168135,0.186192902238332,0.0346677968439332,28.8452134556395,2.00859819137373,1.02575867579494,1.0521808609686,0.95040694722335
"219",2012,10,0,0,1,1,3,"10_0_0_1_1_3",1,1,0.999453271749059,0.998906842409897,1.00109435389137,3,2.99835981524718,8.99016158168908,0.111232705987929
"220",2013,10,0,0,1,1,3,"10_0_0_1_1_3",3,0.608869599074999,0.430480457925873,0.18531342465607,5.39626312478947,2.91953635959342,1.71888913897831,2.95457987209758,0.338457595763034
"221",2014,10,0,0,1,1,3,"10_0_0_1_1_3",4,0.881708733371071,0.605731564502391,0.366910728234514,2.72545860082031,3.12106707706041,1.99061239194357,3.9625376949593,0.252363529884419
"222",2015,10,0,0,1,1,3,"10_0_0_1_1_3",2,0.733720582566292,0.733640492183974,0.538228371771943,1.85794739267984,3.46744116513258,2.98246580179813,8.89510225889534,0.112421416965721
"223",2016,10,0,0,1,1,3,"10_0_0_1_1_3",1,1,0.999813292462691,0.999626619785086,1.00037351967977,3,2.99943987738807,8.99663957806577,0.111152613297753
"224",2017,10,0,0,1,1,3,"10_0_0_1_1_3",0,NA,NA,NA,NA,NA,NA,NA,NA
"225",2018,10,0,0,1,1,3,"10_0_0_1_1_3",2,1,0.807151993614237,0.651494340795436,1.53493274980571,3,2.42145598084271,5.86344906715893,0.170548083311746
"226",2019,10,0,0,1,1,3,"10_0_0_1_1_3",3,0.822902074805498,0.584117067540987,0.341192748592682,2.93089464569426,2.8229020748055,1.7877514350803,3.19605519363166,0.312885710482273
"227",2022,10,0,0,1,1,3,"10_0_0_1_1_3",0,NA,NA,NA,NA,NA,NA,NA,NA
"228",2023,10,0,0,1,1,3,"10_0_0_1_1_3",0,NA,NA,NA,NA,NA,NA,NA,NA
"229",2003,10,0,1,0,0,1,"10_0_1_0_0_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"230",2004,10,0,1,0,0,1,"10_0_1_0_0_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"231",2005,10,0,1,0,0,1,"10_0_1_0_0_1",87,0.403423374222711,0.0751110169524613,0.00564166486763293,177.252641456452,2.22625997390818,0.298236619755232,0.088945081363027,11.2428926330229
"232",2006,10,0,1,0,0,1,"10_0_1_0_0_1",120,0.48669368679308,0.0729463910075829,0.00532117596103117,187.92838412474,2.42957266288619,0.278976403123112,0.0778278334995091,12.8488736617126
"233",2007,10,0,1,0,0,1,"10_0_1_0_0_1",127,0.569833520101577,0.0813468954659427,0.00661731740194702,151.118639058445,2.39435356195262,0.282412911144197,0.0797570523809398,12.5380761969957
"234",2008,10,0,1,0,0,1,"10_0_1_0_0_1",100,0.482317349045611,0.0773802594827302,0.00598770455761466,167.008908067831,2.33745246905702,0.297378256777558,0.0884338276040594,11.3078900585108
"235",2009,10,0,1,0,0,1,"10_0_1_0_0_1",86,0.498576745533957,0.088335178562201,0.00780310377161593,128.154133184482,2.39031374785546,0.319049786943794,0.10179276654888,9.82388075207489
"236",2010,10,0,1,0,0,1,"10_0_1_0_0_1",99,0.443761418337643,0.080877168646081,0.00654111640820663,152.879101608003,2.27244581428493,0.298119527477953,0.0888752526636779,11.2517260995499
"237",2011,10,0,1,0,0,1,"10_0_1_0_0_1",98,0.470606879200854,0.0767384418488059,0.00588878845738256,169.81421683544,2.37392604063747,0.280164149830568,0.0784919508502848,12.7401598401777
"238",2012,10,0,1,0,0,1,"10_0_1_0_0_1",75,0.505801272995185,0.0895284053245159,0.0080153353599508,124.760843444751,2.38651036105478,0.325253185000941,0.105789634353257,9.45272196197185
"239",2013,10,0,1,0,0,1,"10_0_1_0_0_1",62,0.428067097964207,0.0896597234844037,0.00803886601529973,124.395654573267,2.22132596590201,0.338208942222358,0.114385288599166,8.7423829781489
"240",2014,10,0,1,0,0,1,"10_0_1_0_0_1",59,0.557247513637375,0.106141443126083,0.0112660059488876,88.7626018073195,2.41460400688988,0.36706325932055,0.134735436343025,7.42195243613628
"241",2015,10,0,1,0,0,1,"10_0_1_0_0_1",68,0.698440851099147,0.114304337277082,0.0130654815203529,76.5375541989969,2.87058492623722,0.419040919434856,0.175595292160809,5.69491350077999
"242",2016,10,0,1,0,0,1,"10_0_1_0_0_1",31,0.600049951140256,0.158016204792751,0.0249691209771048,40.0494675370007,2.53061140949799,0.569342242258316,0.324150588819727,3.08498591238451
"243",2017,10,0,1,0,0,1,"10_0_1_0_0_1",67,0.510303127735654,0.105421696017957,0.0111137339913025,89.9787596844216,2.27411205913818,0.357719452853648,0.127963206949914,7.81474631525461
"244",2018,10,0,1,0,0,1,"10_0_1_0_0_1",72,0.573074444434191,0.106945251156962,0.0114372867450257,87.4333242047047,2.39716941564133,0.357279899384211,0.127648926503992,7.83398675874278
"245",2019,10,0,1,0,0,1,"10_0_1_0_0_1",39,0.54859640997507,0.14503119099559,0.0210340463615994,47.5419699476197,2.46012526479642,0.51096098663116,0.261081129859088,3.83022702766655
"246",2022,10,0,1,0,0,1,"10_0_1_0_0_1",44,0.479813858998559,0.124019120531578,0.0153807422574261,65.016368083093,2.24283436645956,0.453055340674594,0.205259141713772,4.87189019524631
"247",2023,10,0,1,0,0,1,"10_0_1_0_0_1",73,0.372899102261179,0.0843068601326936,0.00710764666543356,140.693544160443,2.0218396820479,0.314004581038493,0.0985988769131594,10.1421033515498
"248",2003,10,0,1,0,0,2,"10_0_1_0_0_2",0,NA,NA,NA,NA,NA,NA,NA,NA
"249",2004,10,0,1,0,0,2,"10_0_1_0_0_2",0,NA,NA,NA,NA,NA,NA,NA,NA
"250",2005,10,0,1,0,0,2,"10_0_1_0_0_2",373,0.563596566208011,0.0425278988003828,0.0018086221763756,552.907076481809,2.47142490228203,0.147946679179759,0.0218882198803186,45.6866755482103
"251",2006,10,0,1,0,0,2,"10_0_1_0_0_2",378,0.513828892221411,0.0404933474963335,0.00163971119145882,609.863496211379,2.37339401666793,0.145502047670886,0.0211708458764209,47.2347683147491
"252",2007,10,0,1,0,0,2,"10_0_1_0_0_2",425,0.529066463571207,0.03981799595311,0.00158547280172188,630.726682232556,2.38766210832202,0.140259035422489,0.019672597017647,50.8321295405464
"253",2008,10,0,1,0,0,2,"10_0_1_0_0_2",513,0.565038365631905,0.0409001783349083,0.0016728245878273,597.791308949386,2.51504548539265,0.14550676370582,0.0211722182841413,47.2317065023381
"254",2009,10,0,1,0,0,2,"10_0_1_0_0_2",412,0.547352747735166,0.0391614197453644,0.00153361679647262,652.053369720547,2.51446464556226,0.143671452493878,0.0206414862617005,48.4461238556964
"255",2010,10,0,1,0,0,2,"10_0_1_0_0_2",378,0.617604443140423,0.0448439671366238,0.0020109813885506,497.269644410158,2.56461075018434,0.152304576897853,0.0231966841440341,43.1096097093336
"256",2011,10,0,1,0,0,2,"10_0_1_0_0_2",402,0.65221948771651,0.0439067830091853,0.00192780559421568,518.724503653515,2.66628610029096,0.153884999591258,0.0236805930992013,42.2286720527167
"257",2012,10,0,1,0,0,2,"10_0_1_0_0_2",272,0.634306309818735,0.0533320264935785,0.00284430504991176,351.579729477689,2.58918196618714,0.183787750451693,0.0337779372160939,29.6051234153972
"258",2013,10,0,1,0,0,2,"10_0_1_0_0_2",279,0.653788784801989,0.0531958592893021,0.00282979944552723,353.381933684593,2.70601067577725,0.18501589436739,0.0342308811685652,29.2133876155755
"259",2014,10,0,1,0,0,2,"10_0_1_0_0_2",240,0.585868603827034,0.0554396702308918,0.00307355703531003,325.355927517099,2.51735548885709,0.190955871696305,0.0364641449352955,27.4241999030683
"260",2015,10,0,1,0,0,2,"10_0_1_0_0_2",278,0.693315375920631,0.0542904466894363,0.00294745260173852,339.276024120002,2.69848386536241,0.184159472582837,0.0339147113419885,29.4857293614036
"261",2016,10,0,1,0,0,2,"10_0_1_0_0_2",267,0.656295758347657,0.0565161369508083,0.00319407373584252,313.079810518596,2.65703258875811,0.191462061866385,0.0366577211341274,27.2793825983096
"262",2017,10,0,1,0,0,2,"10_0_1_0_0_2",284,0.696748339973086,0.0557626936298328,0.00310947800085459,321.597386997163,2.76884464058908,0.19345983424837,0.0374267074674068,26.7188878655932
"263",2018,10,0,1,0,0,2,"10_0_1_0_0_2",202,0.705701706526831,0.0658803805204937,0.00434022453752504,230.402826248763,2.76507075347552,0.226004133777095,0.0510778684843348,19.5779508752737
"264",2019,10,0,1,0,0,2,"10_0_1_0_0_2",264,0.664342823199969,0.0548335492985493,0.00300671812867644,332.588542458485,2.70635615096871,0.191618510035962,0.0367176533884022,27.2348559267097
"265",2022,10,0,1,0,0,2,"10_0_1_0_0_2",323,0.59516775777985,0.0474288550912925,0.00224949629527082,444.54396395421,2.55347212059126,0.168854055848247,0.028511692176403,35.0733304011898
"266",2023,10,0,1,0,0,2,"10_0_1_0_0_2",179,0.463199622415696,0.0547785950002487,0.00300069447020128,333.256187836052,2.36854809383972,0.210021278365168,0.0441089373661392,22.6711423968165
"267",2003,10,0,1,0,0,3,"10_0_1_0_0_3",0,NA,NA,NA,NA,NA,NA,NA,NA
"268",2004,10,0,1,0,0,3,"10_0_1_0_0_3",0,NA,NA,NA,NA,NA,NA,NA,NA
"269",2005,10,0,1,0,0,3,"10_0_1_0_0_3",236,0.529076010899779,0.0546014195346142,0.00298131501519495,335.422454488463,2.5300746271709,0.200567718125903,0.0402274095542319,24.8586725091475
"270",2006,10,0,1,0,0,3,"10_0_1_0_0_3",298,0.587837932722673,0.0504453878148784,0.00254473715179348,392.967894265708,2.53219020155865,0.175143481351575,0.0306752390599496,32.5995829419835
"271",2007,10,0,1,0,0,3,"10_0_1_0_0_3",284,0.520177279937753,0.0483389186902586,0.00233665106014343,427.962915412204,2.42870865383583,0.170331722270074,0.0290128956114896,34.4674317720973
"272",2008,10,0,1,0,0,3,"10_0_1_0_0_3",211,0.519810709685399,0.0559471328028229,0.0031300816688567,319.480481915113,2.46002366691952,0.217916269787687,0.0474875006381799,21.0581729204759
"273",2009,10,0,1,0,0,3,"10_0_1_0_0_3",259,0.673718430031112,0.0581878419919284,0.00338582495567763,295.348995618665,2.68737793524011,0.195540879935087,0.0382362357257882,26.1532020874522
"274",2010,10,0,1,0,0,3,"10_0_1_0_0_3",249,0.576651503785026,0.053950402718512,0.00291064595348963,343.566347807118,2.51809437187558,0.187921483428396,0.0353144839339291,28.3169931598301
"275",2011,10,0,1,0,0,3,"10_0_1_0_0_3",268,0.653698609174592,0.0554997759618076,0.00308022513181084,324.651594350218,2.69579082127554,0.191377952292372,0.0366255206236214,27.3033661494236
"276",2012,10,0,1,0,0,3,"10_0_1_0_0_3",168,0.652792228679878,0.069349826231932,0.00480939839839917,207.926213875909,2.7270951626818,0.244287083627647,0.0596761792273011,16.7571049780364
"277",2013,10,0,1,0,0,3,"10_0_1_0_0_3",126,0.729426233913797,0.0821231819796568,0.00674421701846383,148.275181131074,2.76033866168563,0.277502126649033,0.077007430294736,12.9857598958
"278",2014,10,0,1,0,0,3,"10_0_1_0_0_3",145,0.714577889594699,0.0777056707068162,0.00603817125999615,165.613056824863,2.78522841369238,0.265412869017241,0.0704439910399632,14.1956749644224
"279",2015,10,0,1,0,0,3,"10_0_1_0_0_3",181,0.730000874474091,0.0718942800186503,0.0051687874994001,193.468971227016,2.80290442579381,0.240603694211621,0.057890137668279,17.2740995319476
"280",2016,10,0,1,0,0,3,"10_0_1_0_0_3",141,0.74762490525171,0.078227365311048,0.00611952068350815,163.411491147494,2.82248652100825,0.263242611679145,0.0692966726036572,14.4307073114391
"281",2017,10,0,1,0,0,3,"10_0_1_0_0_3",143,0.722208442385,0.0825541469993864,0.0068151871867963,146.7311128207,2.71588353522906,0.269375632723254,0.0725632315050533,13.7810841559662
"282",2018,10,0,1,0,0,3,"10_0_1_0_0_3",133,0.597003441805598,0.0706800441866288,0.00499566864622379,200.173404366179,2.66705904168629,0.260624583166997,0.067925173350971,14.7220824131427
"283",2019,10,0,1,0,0,3,"10_0_1_0_0_3",144,0.636877063839305,0.0789543386440589,0.00623378759072073,160.416117079213,2.72938246170739,0.287556139786343,0.0826885335288226,12.0935752192465
"284",2022,10,0,1,0,0,3,"10_0_1_0_0_3",93,0.646152870855149,0.0911031875532203,0.00829979078235724,120.484964768713,2.67012887912754,0.32146904997594,0.103342350092433,9.67657498697835
"285",2023,10,0,1,0,0,3,"10_0_1_0_0_3",69,0.396722219153019,0.0874450813455081,0.00764664225152252,130.77635478512,2.34743475395665,0.350321258330482,0.122724984038252,8.14830010235169
"286",2003,10,0,1,0,1,1,"10_0_1_0_1_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"287",2004,10,0,1,0,1,1,"10_0_1_0_1_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"288",2005,10,0,1,0,1,1,"10_0_1_0_1_1",411,0.49591653264254,0.043264462335417,0.00187181370117271,534.241201126741,2.35934932178041,0.151636757523387,0.0229937062322064,43.4901616077593
"289",2006,10,0,1,0,1,1,"10_0_1_0_1_1",361,0.431073507506724,0.0411499112543166,0.00169331519623813,590.557506494715,2.24866008568923,0.151614732168758,0.0229870270106043,43.502798319186
"290",2007,10,0,1,0,1,1,"10_0_1_0_1_1",383,0.421781153065656,0.0384266183924917,0.00147660500108218,677.229184018146,2.16722802673802,0.142284738320527,0.0202449467589408,49.3950422249626
"291",2008,10,0,1,0,1,1,"10_0_1_0_1_1",391,0.544178114861756,0.0505591727740982,0.00255622995160111,391.201112158804,2.382430421696,0.167982591598857,0.0282181510802683,35.4381829325188
"292",2009,10,0,1,0,1,1,"10_0_1_0_1_1",322,0.464650033833669,0.042052957436958,0.0017684512291946,565.466541282806,2.30018784799659,0.156285412247878,0.0244251300814893,40.9414400932036
"293",2010,10,0,1,0,1,1,"10_0_1_0_1_1",387,0.536175342382876,0.0432854818349344,0.00187363293768243,533.722470334524,2.43468857693136,0.154639935722445,0.023913509720242,41.8173664885976
"294",2011,10,0,1,0,1,1,"10_0_1_0_1_1",385,0.594842951581785,0.0453684482558693,0.00205829609714549,485.838748558494,2.5376624208669,0.159627620162286,0.0254809771186749,39.2449628341412
"295",2012,10,0,1,0,1,1,"10_0_1_0_1_1",257,0.529887035301619,0.0510491071806053,0.00260601134393693,383.728183811084,2.37423083291283,0.1824089641743,0.0332730302111411,30.0543711725168
"296",2013,10,0,1,0,1,1,"10_0_1_0_1_1",278,0.659787432138355,0.0595587345502213,0.00354724286122372,281.909088021964,2.65686636345358,0.20412103568198,0.0416653972078843,24.000731230537
"297",2014,10,0,1,0,1,1,"10_0_1_0_1_1",216,0.6200113872742,0.0617238734917734,0.00380983655882845,262.478451387297,2.59749644029953,0.216177242858429,0.0467326003298722,21.3983384819437
